2024-11-22 22:12:33,770 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:33,770 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:12:33,936 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:12:33,939 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:12:33,940 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:13:15,487 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:13:15,513 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:13:15,514 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:13:18,323 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:13:18,327 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:13:18,327 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:13:19,630 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:13:19,636 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:13:19,636 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:13:22,756 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:13:22,762 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:13:22,762 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:13:23,495 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:13:23,507 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:13:23,508 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:28,692 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:28,697 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:28,698 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:32,318 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:32,324 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:32,324 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:32,620 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:32,628 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:32,628 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:32,753 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:32,762 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:32,763 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:32,941 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:32,949 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:32,949 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:33,623 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:33,627 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:33,627 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:33,918 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:33,922 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:33,922 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:34,106 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:34,118 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:34,118 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:34,447 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:34,453 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:34,453 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:37,033 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:37,037 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:37,037 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,012 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,017 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,017 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,183 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,188 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,188 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,381 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,388 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,388 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,525 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,529 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,529 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,736 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,742 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,742 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:39,886 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:39,893 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:39,893 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:40,120 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:40,124 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:40,124 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:14:40,226 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:14:40,230 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:14:40,230 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:15:14,980 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:15:14,985 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:15:14,985 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:15:39,592 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:15:39,597 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:15:39,597 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:15:47,448 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:15:47,454 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:15:47,454 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:15:49,388 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:15:49,395 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:15:49,395 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:16:18,492 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:16:18,531 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:16:18,531 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
